payment_id,claim_id,payment_date,payment_amount
P25916efaaed5,CL0001303,2016-12-01,164.87
P151144725aa1,CL0001303,2017-02-01,150.32
Pf053d17bcc1b,CL0001304,2017-10-28,5011.43
Pc89f2944a3d5,CL0001304,2017-11-28,178.83
P5b441ed6e6ec,CL0001304,2018-03-28,1481.56
P0bf3c8a82538,CL0001304,2018-05-28,1292.22
P16b948772758,CL0001305,2023-06-27,12509.31
P3fb8b9c77836,CL0001305,2023-12-27,8550.6
P3da1c42b9139,CL0001305,2024-12-27,22695.39
P4b6052021e57,CL0001306,2018-02-03,3971.39
Pcf6e14725a64,CL0001306,2019-05-03,5366.14
Pd769b1d2ac50,CL0001307,2019-02-10,741.13
P6e74d2d77624,CL0001307,2019-03-10,4463.5
P9647fed637f9,CL0001307,2019-06-10,806.32
P269b5a198379,CL0001307,2019-12-10,6842.91
Pdcbb3d32c61f,CL0001308,2019-06-25,8295.45
P5550737542bf,CL0001308,2020-02-25,914.43
P452c8817d8aa,CL0001308,2020-05-25,1442.79
P18f708236079,CL0001309,2017-05-17,10088.18
P82cc1aa8ae09,CL0001309,2017-06-17,15810.51
Pd9d806dc1f64,CL0001309,2018-08-17,3299.68
P5741ddaa6693,CL0001309,2019-06-17,855.9
Paadc52ab6b6b,CL0001310,2017-06-23,1677.12
P3a28a12f5a4b,CL0001312,2023-02-15,6149.91
P198da6ff5f79,CL0001312,2023-05-15,3084.73
P5236a3063021,CL0001312,2023-11-15,7669.28
P6b7a65c20683,CL0001313,2023-05-03,16621.05
Pd39526339277,CL0001313,2023-11-03,5822.23
P413852066404,CL0001313,2023-12-03,11973.42
Pf38a92ba11ac,CL0001314,2021-07-10,1860.66
Pd98e49663870,CL0001314,2021-11-10,14351.32
Pbc3b7e31c6ba,CL0001314,2022-02-10,474.44
Pcd0e3976984c,CL0001315,2019-11-11,3326.23
P0983acf3e1b0,CL0001316,2016-08-15,8666.9
P197747cc3f3c,CL0001316,2016-12-15,1763.27
P8c694966e4eb,CL0001316,2017-04-15,2122.18
P49362aaa50ff,CL0001316,2017-06-15,4763.66
P61792f7fc5ba,CL0001316,2018-02-15,508.25
Paf7b88bbc956,CL0001316,2018-04-15,929.59
P62143e0913fe,CL0001316,2018-05-15,11602.68
P72aab7beb110,CL0001317,2020-09-09,2298.78
P9e7303434d9e,CL0001318,2021-05-25,16758.63
P2d284204eed8,CL0001318,2022-01-25,3933.09
P381c6d0b6424,CL0001319,2024-11-26,12390.09
P48b665305cbc,CL0001319,2024-12-26,3853.16
Pb17916b79661,CL0001320,2024-11-21,4687.04
Pb8cae5c0739c,CL0001321,2018-12-07,1497.19
Pe1a9e3cc66a0,CL0001321,2019-05-07,2678.22
P6f1aa719630a,CL0001321,2019-09-07,989.16
P0134ef661822,CL0001322,2024-12-13,3452.59
Pa1bb87ab072b,CL0001323,2023-06-22,684.12
P2835f1b5ca89,CL0001324,2020-07-03,69648.27
Pf0b7856f9276,CL0001324,2020-10-03,22541.09
P39960351570d,CL0001324,2020-11-03,20111.49
Pdee5f31eebc3,CL0001324,2020-12-03,9406.6
P2e547109ce6e,CL0001324,2021-02-03,2280.3
P38e8534e59f4,CL0001324,2021-04-03,3769.82
Pd31f1f3a7a60,CL0001324,2021-08-03,8661.93
P1ab70caad7bd,CL0001325,2021-01-20,15588.66
Pcb83db31b8fd,CL0001325,2021-08-20,11456.79
P2c025a914352,CL0001325,2022-02-20,93448.78
Pdef491588fd7,CL0001326,2022-07-21,2330.98
P6ce182fff371,CL0001326,2022-08-21,744.67
Peea83babb7ce,CL0001326,2023-06-21,5308.32
Pe9018e8e650f,CL0001326,2023-08-21,1493.64
P1d4441f84685,CL0001327,2023-03-28,1553.63
Pd295515e8549,CL0001329,2017-06-22,1484.97
Paa6ff360a174,CL0001329,2017-12-22,6637.85
P56f98072204e,CL0001330,2017-03-07,2040.74
Pd93bc4b48671,CL0001330,2018-01-07,1114.59
Pe5c70c7e998d,CL0001330,2018-02-07,6575.73
P26fef3e2c540,CL0001331,2018-12-25,1092.64
P49b8d07fc5a9,CL0001331,2019-03-25,282.5
P679fda0904ab,CL0001332,2019-06-25,753.24
P318b70f120c7,CL0001332,2019-07-25,338.41
P4d2e457351b2,CL0001333,2018-11-07,196.45
Pe1cbbc3228a7,CL0001333,2019-03-07,647.14
P5851c88a3b6d,CL0001333,2019-05-07,7461.94
Pd77cf6f2ce7c,CL0001333,2019-11-07,10024.05
Pa1bb1f2810d8,CL0001334,2018-11-23,356.79
Pcad9f6473d8e,CL0001334,2019-01-23,119.68
P08cf561dd990,CL0001334,2019-03-23,1562.3
P8dbf8d8ea9dc,CL0001335,2019-12-04,552.57
P0e6b89d3f48a,CL0001335,2020-05-04,11881.12
P5ee5427c7659,CL0001335,2020-06-04,7334.02
P98ce02fcff96,CL0001335,2020-09-04,3112.96
Pc50cac00623b,CL0001335,2021-02-04,2104.18
P63f66db04dcc,CL0001336,2024-02-12,1621.54
Pcc2421948b07,CL0001337,2016-11-12,1285.15
Pefdf417c5be7,CL0001337,2016-12-12,1638.29
P6ce196226959,CL0001338,2022-02-03,1739.38
P3e26759c7bc8,CL0001338,2022-04-03,1367.64
Pd8be4458a353,CL0001338,2022-09-03,12300.79
Pc3f39422e4be,CL0001339,2022-03-05,1818.41
Pe52a5cdf4afd,CL0001340,2022-09-24,4736.73
P1a045c576bd2,CL0001340,2023-03-24,16438.48
Pc3b8cad2dec9,CL0001341,2018-11-05,16073.86
P0a45ca0ce372,CL0001341,2019-01-05,43033.15
P97b1961b505b,CL0001341,2019-02-05,41843.11
P10f75092ced6,CL0001341,2020-08-05,1384.83
P9823625fa373,CL0001341,2020-09-05,7600.53
P5c3c96a6ee15,CL0001342,2022-11-05,2753.01
P124a19bbecc0,CL0001342,2023-05-05,40.67
P833e3262aa0c,CL0001342,2023-06-05,1079.19
Pa46ef6e476d7,CL0001342,2023-10-05,1162.79
P899388f3c96b,CL0001343,2018-11-24,2255.9
P07667b0e0973,CL0001343,2019-04-24,2168.91
P185eb0a97cdf,CL0001344,2017-09-13,88.41
P38fc37f5fdd8,CL0001344,2017-11-13,1297.33
Pbcd8efd278bf,CL0001345,2023-09-20,13692.36
Pa5dcb996460a,CL0001346,2015-10-16,756.72
P9e5836639255,CL0001346,2016-10-16,3725.15
P9438de43dba4,CL0001347,2023-01-26,3620.43
P719f03a28181,CL0001347,2023-09-26,4293.3
P97552f0c65bd,CL0001347,2024-01-26,3649.77
Pba4a80097661,CL0001347,2024-08-26,8037.44
Pc8f3d5ccc19c,CL0001348,2022-07-27,2605.83
P14f0275e0077,CL0001348,2022-09-27,2921.68
P7da609b5d447,CL0001348,2023-01-27,403.21
Pfefb7ac147bb,CL0001348,2023-08-27,3720.39
P7585ccf4efb1,CL0001349,2023-04-20,11235.97
P0e8aff81cfa6,CL0001349,2023-06-20,1301.09
Pb2c01e298436,CL0001350,2018-10-21,6140.38
P09f58a264535,CL0001350,2018-11-21,1994.02
Peac269b3bab5,CL0001351,2018-02-04,2449.48
Pb225e7846ba4,CL0001351,2018-10-04,2213.77
P8ff9d30476c7,CL0001351,2019-01-04,2702.12
P730f918668b3,CL0001351,2019-02-04,2132.05
Pc7a466be9996,CL0001352,2018-10-15,1838.29
Pc55c6c62a2de,CL0001353,2022-11-07,845.73
P3ddce0d6bdd0,CL0001353,2022-12-07,840.49
P5b25dc003aac,CL0001353,2023-03-07,8701.43
P46e60f387040,CL0001353,2023-06-07,569.25
P23bebb411903,CL0001354,2022-12-20,293.02
P4d5423821ba6,CL0001354,2023-03-20,2130.27
Pa7ec034cf90b,CL0001355,2018-09-17,1191.34
P43fc0386038c,CL0001355,2019-01-17,190.94
P7726b77c4741,CL0001356,2018-12-11,2418.46
P15a25472d2d0,CL0001356,2019-02-11,1931.45
P78985ac689b3,CL0001356,2019-09-11,2732.77
P2056c11ea0a5,CL0001356,2020-01-11,1011.59
Pf31bb9c9f2d0,CL0001356,2020-06-11,2238.19
P6e02fd85b2e2,CL0001356,2020-10-11,203.98
Pe433edde6ea4,CL0001356,2020-12-11,785.25
P476f4f1ba5e5,CL0001357,2024-01-22,630.51
P9a912dfe33a4,CL0001357,2024-05-22,1934.14
P8f07c77ae0fb,CL0001358,2024-01-21,700.31
P474cc66f3cdb,CL0001358,2024-06-21,1093.17
P819ba894ff10,CL0001359,2024-08-27,6791.99
Pbb51250194cb,CL0001360,2022-09-27,1637.34
Pd72a810cb7e4,CL0001360,2022-10-27,1562.75
P9ec54a139ad7,CL0001361,2021-11-03,2203.75
P6ca7fd6d652a,CL0001361,2021-12-03,3283.49
Pac0ccb7ce1a5,CL0001362,2017-10-23,5327.28
P7dc292ea12bf,CL0001362,2019-03-23,2210.09
P72193d355b02,CL0001362,2019-04-23,216.95
P7aba8694b23e,CL0001362,2019-10-23,10357.88
P3275a8b25227,CL0001363,2022-05-04,2174.14
P323b4be35c3a,CL0001363,2022-11-04,13515.85
P62e72e56c634,CL0001363,2022-12-04,1761.25
Pa02d7eebba77,CL0001363,2023-04-04,869.51
Pb6099a9772a8,CL0001363,2023-06-04,2999.4
Pf05acc859555,CL0001364,2024-03-01,1234.52
Peef20a22cf98,CL0001364,2024-06-01,1437.9
P707da2ecf722,CL0001364,2024-11-01,138.26
P94dac043c021,CL0001365,2024-11-10,3654.43
Pb7eb5f2571bc,CL0001366,2023-08-25,86.77
Pa0ff6f96d3a0,CL0001366,2023-10-25,1921.11
Pf17fb7331e06,CL0001367,2018-08-03,3124.12
Pcd83d7759fe3,CL0001367,2019-06-03,6427.13
P434f87f92f57,CL0001369,2018-08-13,3764.37
P66bdfcec5263,CL0001369,2018-12-13,13578.28
P0ee99b94d325,CL0001369,2019-01-13,4545.26
P5f2cc5dc5659,CL0001369,2019-09-13,3071.9
Pbd1821435c7b,CL0001370,2024-09-01,5109.65
P503b5c79c106,CL0001371,2024-07-06,1196.0
Pb2f38a9bbd6c,CL0001371,2024-08-06,1424.57
Pb41d7a6c3675,CL0001372,2024-09-10,473.94
Pccd44d0f2b81,CL0001372,2024-11-10,334.05
